GEO,AGE,UNIT,TIME,SEX,Value,Flag and Footnotes
Primorsko-goranska zupanija,75 years,Number,2011,Females,1661,
Primorsko-goranska zupanija,76 years,Number,2011,Total,2809,
Primorsko-goranska zupanija,76 years,Number,2011,Males,1211,
Primorsko-goranska zupanija,76 years,Number,2011,Females,1598,
Primorsko-goranska zupanija,77 years,Number,2011,Total,2670,
Primorsko-goranska zupanija,77 years,Number,2011,Males,1082,
Primorsko-goranska zupanija,77 years,Number,2011,Females,1588,
Primorsko-goranska zupanija,78 years,Number,2011,Total,2434,
Primorsko-goranska zupanija,78 years,Number,2011,Males,974,
Primorsko-goranska zupanija,78 years,Number,2011,Females,1460,
Primorsko-goranska zupanija,79 years,Number,2011,Total,2215,
Primorsko-goranska zupanija,79 years,Number,2011,Males,868,
Primorsko-goranska zupanija,79 years,Number,2011,Females,1347,
Primorsko-goranska zupanija,80 years,Number,2011,Total,2081,
Primorsko-goranska zupanija,80 years,Number,2011,Males,752,
Primorsko-goranska zupanija,80 years,Number,2011,Females,1329,
Primorsko-goranska zupanija,81 years,Number,2011,Total,1751,
Primorsko-goranska zupanija,81 years,Number,2011,Males,655,
Primorsko-goranska zupanija,81 years,Number,2011,Females,1096,
Primorsko-goranska zupanija,82 years,Number,2011,Total,1579,
Primorsko-goranska zupanija,82 years,Number,2011,Males,606,
Primorsko-goranska zupanija,82 years,Number,2011,Females,973,
Primorsko-goranska zupanija,83 years,Number,2011,Total,1361,
Primorsko-goranska zupanija,83 years,Number,2011,Males,474,
Primorsko-goranska zupanija,83 years,Number,2011,Females,887,
Primorsko-goranska zupanija,84 years,Number,2011,Total,1133,
Primorsko-goranska zupanija,84 years,Number,2011,Males,363,
Primorsko-goranska zupanija,84 years,Number,2011,Females,770,
Primorsko-goranska zupanija,85 years,Number,2011,Total,1013,
Primorsko-goranska zupanija,85 years,Number,2011,Males,315,
Primorsko-goranska zupanija,85 years,Number,2011,Females,698,
Primorsko-goranska zupanija,86 years,Number,2011,Total,859,
Primorsko-goranska zupanija,86 years,Number,2011,Males,224,
Primorsko-goranska zupanija,86 years,Number,2011,Females,635,
Primorsko-goranska zupanija,87 years,Number,2011,Total,789,
Primorsko-goranska zupanija,87 years,Number,2011,Males,231,
Primorsko-goranska zupanija,87 years,Number,2011,Females,558,
Primorsko-goranska zupanija,88 years,Number,2011,Total,634,
Primorsko-goranska zupanija,88 years,Number,2011,Males,182,
Primorsko-goranska zupanija,88 years,Number,2011,Females,452,
Primorsko-goranska zupanija,89 years,Number,2011,Total,516,
Primorsko-goranska zupanija,89 years,Number,2011,Males,127,
Primorsko-goranska zupanija,89 years,Number,2011,Females,389,
Primorsko-goranska zupanija,90 years,Number,2011,Total,342,
Primorsko-goranska zupanija,90 years,Number,2011,Males,104,
Primorsko-goranska zupanija,90 years,Number,2011,Females,238,
Primorsko-goranska zupanija,91 years,Number,2011,Total,269,
Primorsko-goranska zupanija,91 years,Number,2011,Males,79,
Primorsko-goranska zupanija,91 years,Number,2011,Females,190,
Primorsko-goranska zupanija,92 years,Number,2011,Total,107,
Primorsko-goranska zupanija,92 years,Number,2011,Males,30,
Primorsko-goranska zupanija,92 years,Number,2011,Females,77,
Primorsko-goranska zupanija,93 years,Number,2011,Total,63,
Primorsko-goranska zupanija,93 years,Number,2011,Males,16,
Primorsko-goranska zupanija,93 years,Number,2011,Females,47,
Primorsko-goranska zupanija,94 years,Number,2011,Total,44,
Primorsko-goranska zupanija,94 years,Number,2011,Males,13,
Primorsko-goranska zupanija,94 years,Number,2011,Females,31,
Primorsko-goranska zupanija,95 years,Number,2011,Total,53,
Primorsko-goranska zupanija,95 years,Number,2011,Males,14,
Primorsko-goranska zupanija,95 years,Number,2011,Females,39,
Primorsko-goranska zupanija,96 years,Number,2011,Total,57,
Primorsko-goranska zupanija,96 years,Number,2011,Males,9,
Primorsko-goranska zupanija,96 years,Number,2011,Females,48,
Primorsko-goranska zupanija,97 years,Number,2011,Total,59,
Primorsko-goranska zupanija,97 years,Number,2011,Males,14,
Primorsko-goranska zupanija,97 years,Number,2011,Females,45,
Primorsko-goranska zupanija,98 years,Number,2011,Total,19,
Primorsko-goranska zupanija,98 years,Number,2011,Males,6,
Primorsko-goranska zupanija,98 years,Number,2011,Females,13,
Primorsko-goranska zupanija,99 years,Number,2011,Total,16,
Primorsko-goranska zupanija,99 years,Number,2011,Males,:,
Primorsko-goranska zupanija,99 years,Number,2011,Females,14,
Primorsko-goranska zupanija,100 years or over,Number,2011,Total,16,
Primorsko-goranska zupanija,100 years or over,Number,2011,Males,:,
Primorsko-goranska zupanija,100 years or over,Number,2011,Females,13,
Licko-senjska zupanija,Total,Number,2011,Total,50927,
Licko-senjska zupanija,Total,Number,2011,Males,25347,
Licko-senjska zupanija,Total,Number,2011,Females,25580,
Licko-senjska zupanija,Less than 1 year,Number,2011,Total,392,
Licko-senjska zupanija,Less than 1 year,Number,2011,Males,195,
Licko-senjska zupanija,Less than 1 year,Number,2011,Females,197,
Licko-senjska zupanija,1 year,Number,2011,Total,426,
Licko-senjska zupanija,1 year,Number,2011,Males,229,
Licko-senjska zupanija,1 year,Number,2011,Females,197,
Licko-senjska zupanija,2 years,Number,2011,Total,403,
Licko-senjska zupanija,2 years,Number,2011,Males,201,
Licko-senjska zupanija,2 years,Number,2011,Females,202,
Licko-senjska zupanija,3 years,Number,2011,Total,407,
Licko-senjska zupanija,3 years,Number,2011,Males,214,
Licko-senjska zupanija,3 years,Number,2011,Females,193,
Licko-senjska zupanija,4 years,Number,2011,Total,388,
Licko-senjska zupanija,4 years,Number,2011,Males,206,
Licko-senjska zupanija,4 years,Number,2011,Females,182,
Licko-senjska zupanija,5 years,Number,2011,Total,455,
Licko-senjska zupanija,5 years,Number,2011,Males,220,
Licko-senjska zupanija,5 years,Number,2011,Females,235,
Licko-senjska zupanija,6 years,Number,2011,Total,437,
Licko-senjska zupanija,6 years,Number,2011,Males,235,
Licko-senjska zupanija,6 years,Number,2011,Females,202,
Licko-senjska zupanija,7 years,Number,2011,Total,414,
Licko-senjska zupanija,7 years,Number,2011,Males,221,
Licko-senjska zupanija,7 years,Number,2011,Females,193,
Licko-senjska zupanija,8 years,Number,2011,Total,453,
Licko-senjska zupanija,8 years,Number,2011,Males,222,
Licko-senjska zupanija,8 years,Number,2011,Females,231,
Licko-senjska zupanija,9 years,Number,2011,Total,439,
Licko-senjska zupanija,9 years,Number,2011,Males,235,
Licko-senjska zupanija,9 years,Number,2011,Females,204,
Licko-senjska zupanija,10 years,Number,2011,Total,467,
Licko-senjska zupanija,10 years,Number,2011,Males,263,
Licko-senjska zupanija,10 years,Number,2011,Females,204,
Licko-senjska zupanija,11 years,Number,2011,Total,482,
Licko-senjska zupanija,11 years,Number,2011,Males,243,
Licko-senjska zupanija,11 years,Number,2011,Females,239,
Licko-senjska zupanija,12 years,Number,2011,Total,517,
Licko-senjska zupanija,12 years,Number,2011,Males,250,
Licko-senjska zupanija,12 years,Number,2011,Females,267,
Licko-senjska zupanija,13 years,Number,2011,Total,608,
Licko-senjska zupanija,13 years,Number,2011,Males,322,
Licko-senjska zupanija,13 years,Number,2011,Females,286,
Licko-senjska zupanija,14 years,Number,2011,Total,637,
Licko-senjska zupanija,14 years,Number,2011,Males,329,
Licko-senjska zupanija,14 years,Number,2011,Females,308,
Licko-senjska zupanija,15 years,Number,2011,Total,523,
Licko-senjska zupanija,15 years,Number,2011,Males,267,
Licko-senjska zupanija,15 years,Number,2011,Females,256,
Licko-senjska zupanija,16 years,Number,2011,Total,546,
Licko-senjska zupanija,16 years,Number,2011,Males,285,
Licko-senjska zupanija,16 years,Number,2011,Females,261,
Licko-senjska zupanija,17 years,Number,2011,Total,499,
Licko-senjska zupanija,17 years,Number,2011,Males,249,
Licko-senjska zupanija,17 years,Number,2011,Females,250,
Licko-senjska zupanija,18 years,Number,2011,Total,485,
Licko-senjska zupanija,18 years,Number,2011,Males,245,
Licko-senjska zupanija,18 years,Number,2011,Females,240,
Licko-senjska zupanija,19 years,Number,2011,Total,528,
Licko-senjska zupanija,19 years,Number,2011,Males,247,
Licko-senjska zupanija,19 years,Number,2011,Females,281,
Licko-senjska zupanija,20 years,Number,2011,Total,568,
Licko-senjska zupanija,20 years,Number,2011,Males,300,
Licko-senjska zupanija,20 years,Number,2011,Females,268,
Licko-senjska zupanija,21 years,Number,2011,Total,565,
Licko-senjska zupanija,21 years,Number,2011,Males,285,
Licko-senjska zupanija,21 years,Number,2011,Females,280,
Licko-senjska zupanija,22 years,Number,2011,Total,551,
Licko-senjska zupanija,22 years,Number,2011,Males,272,
Licko-senjska zupanija,22 years,Number,2011,Females,279,
Licko-senjska zupanija,23 years,Number,2011,Total,575,
Licko-senjska zupanija,23 years,Number,2011,Males,310,
Licko-senjska zupanija,23 years,Number,2011,Females,265,
Licko-senjska zupanija,24 years,Number,2011,Total,494,
Licko-senjska zupanija,24 years,Number,2011,Males,247,
Licko-senjska zupanija,24 years,Number,2011,Females,247,
Licko-senjska zupanija,25 years,Number,2011,Total,583,
Licko-senjska zupanija,25 years,Number,2011,Males,306,
Licko-senjska zupanija,25 years,Number,2011,Females,277,
Licko-senjska zupanija,26 years,Number,2011,Total,572,
Licko-senjska zupanija,26 years,Number,2011,Males,320,
Licko-senjska zupanija,26 years,Number,2011,Females,252,
Licko-senjska zupanija,27 years,Number,2011,Total,586,
Licko-senjska zupanija,27 years,Number,2011,Males,305,
Licko-senjska zupanija,27 years,Number,2011,Females,281,
Licko-senjska zupanija,28 years,Number,2011,Total,564,
Licko-senjska zupanija,28 years,Number,2011,Males,305,
Licko-senjska zupanija,28 years,Number,2011,Females,259,
Licko-senjska zupanija,29 years,Number,2011,Total,584,
Licko-senjska zupanija,29 years,Number,2011,Males,302,
Licko-senjska zupanija,29 years,Number,2011,Females,282,
Licko-senjska zupanija,30 years,Number,2011,Total,563,
Licko-senjska zupanija,30 years,Number,2011,Males,314,
Licko-senjska zupanija,30 years,Number,2011,Females,249,
Licko-senjska zupanija,31 years,Number,2011,Total,600,
Licko-senjska zupanija,31 years,Number,2011,Males,316,
Licko-senjska zupanija,31 years,Number,2011,Females,284,
Licko-senjska zupanija,32 years,Number,2011,Total,566,
Licko-senjska zupanija,32 years,Number,2011,Males,298,
Licko-senjska zupanija,32 years,Number,2011,Females,268,
Licko-senjska zupanija,33 years,Number,2011,Total,576,
Licko-senjska zupanija,33 years,Number,2011,Males,295,
Licko-senjska zupanija,33 years,Number,2011,Females,281,
Licko-senjska zupanija,34 years,Number,2011,Total,584,
Licko-senjska zupanija,34 years,Number,2011,Males,312,
Licko-senjska zupanija,34 years,Number,2011,Females,272,
Licko-senjska zupanija,35 years,Number,2011,Total,585,
Licko-senjska zupanija,35 years,Number,2011,Males,306,
Licko-senjska zupanija,35 years,Number,2011,Females,279,
Licko-senjska zupanija,36 years,Number,2011,Total,580,
Licko-senjska zupanija,36 years,Number,2011,Males,318,
Licko-senjska zupanija,36 years,Number,2011,Females,262,
Licko-senjska zupanija,37 years,Number,2011,Total,563,
Licko-senjska zupanija,37 years,Number,2011,Males,284,
Licko-senjska zupanija,37 years,Number,2011,Females,279,
Licko-senjska zupanija,38 years,Number,2011,Total,606,
Licko-senjska zupanija,38 years,Number,2011,Males,350,
Licko-senjska zupanija,38 years,Number,2011,Females,256,
Licko-senjska zupanija,39 years,Number,2011,Total,646,
Licko-senjska zupanija,39 years,Number,2011,Males,343,
Licko-senjska zupanija,39 years,Number,2011,Females,303,
Licko-senjska zupanija,40 years,Number,2011,Total,599,
Licko-senjska zupanija,40 years,Number,2011,Males,326,
Licko-senjska zupanija,40 years,Number,2011,Females,273,
Licko-senjska zupanija,41 years,Number,2011,Total,634,
Licko-senjska zupanija,41 years,Number,2011,Males,337,
Licko-senjska zupanija,41 years,Number,2011,Females,297,
Licko-senjska zupanija,42 years,Number,2011,Total,652,
Licko-senjska zupanija,42 years,Number,2011,Males,349,
Licko-senjska zupanija,42 years,Number,2011,Females,303,
Licko-senjska zupanija,43 years,Number,2011,Total,663,
Licko-senjska zupanija,43 years,Number,2011,Males,353,
Licko-senjska zupanija,43 years,Number,2011,Females,310,
Licko-senjska zupanija,44 years,Number,2011,Total,685,
Licko-senjska zupanija,44 years,Number,2011,Males,360,
Licko-senjska zupanija,44 years,Number,2011,Females,325,
Licko-senjska zupanija,45 years,Number,2011,Total,760,
Licko-senjska zupanija,45 years,Number,2011,Males,415,
Licko-senjska zupanija,45 years,Number,2011,Females,345,
Licko-senjska zupanija,46 years,Number,2011,Total,734,
Licko-senjska zupanija,46 years,Number,2011,Males,390,
Licko-senjska zupanija,46 years,Number,2011,Females,344,
Licko-senjska zupanija,47 years,Number,2011,Total,706,
Licko-senjska zupanija,47 years,Number,2011,Males,389,
Licko-senjska zupanija,47 years,Number,2011,Females,317,
Licko-senjska zupanija,48 years,Number,2011,Total,751,
Licko-senjska zupanija,48 years,Number,2011,Males,382,
Licko-senjska zupanija,48 years,Number,2011,Females,369,
Licko-senjska zupanija,49 years,Number,2011,Total,755,
Licko-senjska zupanija,49 years,Number,2011,Males,409,
Licko-senjska zupanija,49 years,Number,2011,Females,346,
Licko-senjska zupanija,50 years,Number,2011,Total,719,
Licko-senjska zupanija,50 years,Number,2011,Males,379,
Licko-senjska zupanija,50 years,Number,2011,Females,340,
Licko-senjska zupanija,51 years,Number,2011,Total,709,
Licko-senjska zupanija,51 years,Number,2011,Males,394,
Licko-senjska zupanija,51 years,Number,2011,Females,315,
Licko-senjska zupanija,52 years,Number,2011,Total,731,
Licko-senjska zupanija,52 years,Number,2011,Males,391,
Licko-senjska zupanija,52 years,Number,2011,Females,340,
Licko-senjska zupanija,53 years,Number,2011,Total,777,
Licko-senjska zupanija,53 years,Number,2011,Males,431,
Licko-senjska zupanija,53 years,Number,2011,Females,346,
Licko-senjska zupanija,54 years,Number,2011,Total,762,
Licko-senjska zupanija,54 years,Number,2011,Males,409,
Licko-senjska zupanija,54 years,Number,2011,Females,353,
Licko-senjska zupanija,55 years,Number,2011,Total,804,
Licko-senjska zupanija,55 years,Number,2011,Males,420,
Licko-senjska zupanija,55 years,Number,2011,Females,384,
Licko-senjska zupanija,56 years,Number,2011,Total,709,
Licko-senjska zupanija,56 years,Number,2011,Males,397,
Licko-senjska zupanija,56 years,Number,2011,Females,312,
Licko-senjska zupanija,57 years,Number,2011,Total,720,
Licko-senjska zupanija,57 years,Number,2011,Males,392,
Licko-senjska zupanija,57 years,Number,2011,Females,328,
Licko-senjska zupanija,58 years,Number,2011,Total,697,
Licko-senjska zupanija,58 years,Number,2011,Males,364,
Licko-senjska zupanija,58 years,Number,2011,Females,333,
Licko-senjska zupanija,59 years,Number,2011,Total,559,
Licko-senjska zupanija,59 years,Number,2011,Males,275,
Licko-senjska zupanija,59 years,Number,2011,Females,284,
Licko-senjska zupanija,60 years,Number,2011,Total,693,
Licko-senjska zupanija,60 years,Number,2011,Males,339,
Licko-senjska zupanija,60 years,Number,2011,Females,354,
Licko-senjska zupanija,61 years,Number,2011,Total,669,
Licko-senjska zupanija,61 years,Number,2011,Males,333,
Licko-senjska zupanija,61 years,Number,2011,Females,336,
Licko-senjska zupanija,62 years,Number,2011,Total,568,
Licko-senjska zupanija,62 years,Number,2011,Males,264,
Licko-senjska zupanija,62 years,Number,2011,Females,304,
Licko-senjska zupanija,63 years,Number,2011,Total,610,
Licko-senjska zupanija,63 years,Number,2011,Males,297,
Licko-senjska zupanija,63 years,Number,2011,Females,313,
Licko-senjska zupanija,64 years,Number,2011,Total,670,
Licko-senjska zupanija,64 years,Number,2011,Males,302,
Licko-senjska zupanija,64 years,Number,2011,Females,368,
Licko-senjska zupanija,65 years,Number,2011,Total,442,
Licko-senjska zupanija,65 years,Number,2011,Males,207,
Licko-senjska zupanija,65 years,Number,2011,Females,235,
Licko-senjska zupanija,66 years,Number,2011,Total,485,
Licko-senjska zupanija,66 years,Number,2011,Males,220,
Licko-senjska zupanija,66 years,Number,2011,Females,265,
Licko-senjska zupanija,67 years,Number,2011,Total,503,
Licko-senjska zupanija,67 years,Number,2011,Males,226,
Licko-senjska zupanija,67 years,Number,2011,Females,277,
Licko-senjska zupanija,68 years,Number,2011,Total,561,
Licko-senjska zupanija,68 years,Number,2011,Males,261,
Licko-senjska zupanija,68 years,Number,2011,Females,300,
Licko-senjska zupanija,69 years,Number,2011,Total,738,
Licko-senjska zupanija,69 years,Number,2011,Males,313,
Licko-senjska zupanija,69 years,Number,2011,Females,425,
Licko-senjska zupanija,70 years,Number,2011,Total,718,
Licko-senjska zupanija,70 years,Number,2011,Males,344,
Licko-senjska zupanija,70 years,Number,2011,Females,374,
Licko-senjska zupanija,71 years,Number,2011,Total,736,
Licko-senjska zupanija,71 years,Number,2011,Males,326,
Licko-senjska zupanija,71 years,Number,2011,Females,410,
Licko-senjska zupanija,72 years,Number,2011,Total,735,
Licko-senjska zupanija,72 years,Number,2011,Males,337,
Licko-senjska zupanija,72 years,Number,2011,Females,398,
Licko-senjska zupanija,73 years,Number,2011,Total,722,
Licko-senjska zupanija,73 years,Number,2011,Males,310,
Licko-senjska zupanija,73 years,Number,2011,Females,412,
Licko-senjska zupanija,74 years,Number,2011,Total,708,
Licko-senjska zupanija,74 years,Number,2011,Males,307,
Licko-senjska zupanija,74 years,Number,2011,Females,401,
Licko-senjska zupanija,75 years,Number,2011,Total,751,
Licko-senjska zupanija,75 years,Number,2011,Males,327,
Licko-senjska zupanija,75 years,Number,2011,Females,424,
Licko-senjska zupanija,76 years,Number,2011,Total,653,
Licko-senjska zupanija,76 years,Number,2011,Males,282,
Licko-senjska zupanija,76 years,Number,2011,Females,371,
Licko-senjska zupanija,77 years,Number,2011,Total,715,
Licko-senjska zupanija,77 years,Number,2011,Males,295,
Licko-senjska zupanija,77 years,Number,2011,Females,420,
